flight_type,flight,airlineCode,airlineName,flightNumber,flightId,otherAirport,otherCity,terminal,gate,carousel,scheduledTime,estimatedTime,actualTime,status,statusText,aircraftIata,aircraftIcao,aircraftModel,registration,duration,serviceType,codeshares,numCodeshares
departures,UA1967,UA,United Airlines,1967,245429191,ORD,Chicago,8,81,3,2026-04-29T20:37:00-07:00,2026-04-29T20:20:00-07:00,2026-04-29T20:27:00-07:00,AR,Arrived,32Q,A21N,Airbus A321neo,N24516,277,J,AC4770|BR3019|NZ9685|OZ6271|VA8030,5
departures,UA1967,UA,United Airlines,1967,245429191,ORD,Chicago,8,81,3,2026-04-29T20:37:00-07:00,2026-04-29T20:20:00-07:00,2026-04-29T20:27:00-07:00,AR,Arrived,32Q,A21N,Airbus A321neo,N24516,277,J,AC4770|BR3019|NZ9685|OZ6271|VA8030,5
departures,UA1967,UA,United Airlines,1967,245429191,ORD,Chicago,8,81,3,2026-04-29T20:37:00-07:00,2026-04-29T20:20:00-07:00,2026-04-29T20:27:00-07:00,AR,Arrived,32Q,A21N,Airbus A321neo,N24516,277,J,AC4770|BR3019|NZ9685|OZ6271|VA8030,5
departures,UA1967,UA,United Airlines,1967,245429191,ORD,Chicago,8,81,3,2026-04-29T20:37:00-07:00,2026-04-29T20:20:00-07:00,2026-04-29T20:27:00-07:00,AR,Arrived,32Q,A21N,Airbus A321neo,N24516,277,J,AC4770|BR3019|NZ9685|OZ6271|VA8030,5
departures,UA1967,UA,United Airlines,1967,245429191,ORD,Chicago,8,81,3,2026-04-29T20:37:00-07:00,2026-04-29T20:20:00-07:00,2026-04-29T20:27:00-07:00,AR,Arrived,32Q,A21N,Airbus A321neo,N24516,277,J,AC4770|BR3019|NZ9685|OZ6271|VA8030,5
departures,AS802,AS,Alaska Airlines,802,245420107,HNL,"Honolulu, Oahu",6,68B,T6-63,2026-04-29T20:39:00-07:00,2026-04-29T20:42:00-07:00,2026-04-29T20:39:00-07:00,OG,On Ground,332,A332,Airbus A330-200,N395HA,329,J,TN2344,1
departures,AS802,AS,Alaska Airlines,802,245420107,HNL,"Honolulu, Oahu",6,68B,T6-63,2026-04-29T20:39:00-07:00,2026-04-29T20:42:00-07:00,2026-04-29T20:39:00-07:00,OG,On Ground,332,A332,Airbus A330-200,N395HA,329,J,TN2344,1
departures,AA1012,AA,American Airlines,1012,245421090,CLT,Charlotte,4,46B,T4C1,2026-04-29T20:39:00-07:00,2026-04-29T20:57:00-07:00,2026-04-29T20:57:00-07:00,AR,Arrived,321R,A321,Airbus A321-100/200,N544UW,319,J,CZ1708|FJ5010|QF4715|TN1127,4
departures,AA1012,AA,American Airlines,1012,245421090,CLT,Charlotte,4,46B,T4C1,2026-04-29T20:39:00-07:00,2026-04-29T20:57:00-07:00,2026-04-29T20:57:00-07:00,AR,Arrived,321R,A321,Airbus A321-100/200,N544UW,319,J,CZ1708|FJ5010|QF4715|TN1127,4
departures,AA1012,AA,American Airlines,1012,245421090,CLT,Charlotte,4,46B,T4C1,2026-04-29T20:39:00-07:00,2026-04-29T20:57:00-07:00,2026-04-29T20:57:00-07:00,AR,Arrived,321R,A321,Airbus A321-100/200,N544UW,319,J,CZ1708|FJ5010|QF4715|TN1127,4
departures,AA1012,AA,American Airlines,1012,245421090,CLT,Charlotte,4,46B,T4C1,2026-04-29T20:39:00-07:00,2026-04-29T20:57:00-07:00,2026-04-29T20:57:00-07:00,AR,Arrived,321R,A321,Airbus A321-100/200,N544UW,319,J,CZ1708|FJ5010|QF4715|TN1127,4
departures,AA1012,AA,American Airlines,1012,245421090,CLT,Charlotte,4,46B,T4C1,2026-04-29T20:39:00-07:00,2026-04-29T20:57:00-07:00,2026-04-29T20:57:00-07:00,AR,Arrived,321R,A321,Airbus A321-100/200,N544UW,319,J,CZ1708|FJ5010|QF4715|TN1127,4
departures,AA3273,AA,American Airlines,3273,245443480,DFW,Dallas-Fort Worth,B,151,T4C3,2026-04-29T20:39:00-07:00,2026-04-29T23:43:00-07:00,2026-04-29T23:43:00-07:00,AR,Arrived,321K,A321,Airbus A321-100/200,N161UW,208,J,BA1991|CX7568|CZ1683|FJ5064|IB4418|QF4656|TN1273,7
departures,AA3273,AA,American Airlines,3273,245443480,DFW,Dallas-Fort Worth,B,151,T4C3,2026-04-29T20:39:00-07:00,2026-04-29T23:43:00-07:00,2026-04-29T23:43:00-07:00,AR,Arrived,321K,A321,Airbus A321-100/200,N161UW,208,J,BA1991|CX7568|CZ1683|FJ5064|IB4418|QF4656|TN1273,7
departures,AA3273,AA,American Airlines,3273,245443480,DFW,Dallas-Fort Worth,B,151,T4C3,2026-04-29T20:39:00-07:00,2026-04-29T23:43:00-07:00,2026-04-29T23:43:00-07:00,AR,Arrived,321K,A321,Airbus A321-100/200,N161UW,208,J,BA1991|CX7568|CZ1683|FJ5064|IB4418|QF4656|TN1273,7
departures,AA3273,AA,American Airlines,3273,245443480,DFW,Dallas-Fort Worth,B,151,T4C3,2026-04-29T20:39:00-07:00,2026-04-29T23:43:00-07:00,2026-04-29T23:43:00-07:00,AR,Arrived,321K,A321,Airbus A321-100/200,N161UW,208,J,BA1991|CX7568|CZ1683|FJ5064|IB4418|QF4656|TN1273,7
departures,AA3273,AA,American Airlines,3273,245443480,DFW,Dallas-Fort Worth,B,151,T4C3,2026-04-29T20:39:00-07:00,2026-04-29T23:43:00-07:00,2026-04-29T23:43:00-07:00,AR,Arrived,321K,A321,Airbus A321-100/200,N161UW,208,J,BA1991|CX7568|CZ1683|FJ5064|IB4418|QF4656|TN1273,7
departures,AA3273,AA,American Airlines,3273,245443480,DFW,Dallas-Fort Worth,B,151,T4C3,2026-04-29T20:39:00-07:00,2026-04-29T23:43:00-07:00,2026-04-29T23:43:00-07:00,AR,Arrived,321K,A321,Airbus A321-100/200,N161UW,208,J,BA1991|CX7568|CZ1683|FJ5064|IB4418|QF4656|TN1273,7
departures,AA3273,AA,American Airlines,3273,245443480,DFW,Dallas-Fort Worth,B,151,T4C3,2026-04-29T20:39:00-07:00,2026-04-29T23:43:00-07:00,2026-04-29T23:43:00-07:00,AR,Arrived,321K,A321,Airbus A321-100/200,N161UW,208,J,BA1991|CX7568|CZ1683|FJ5064|IB4418|QF4656|TN1273,7
departures,AA3273,AA,American Airlines,3273,245443480,DFW,Dallas-Fort Worth,B,151,T4C3,2026-04-29T20:39:00-07:00,2026-04-29T23:43:00-07:00,2026-04-29T23:43:00-07:00,AR,Arrived,321K,A321,Airbus A321-100/200,N161UW,208,J,BA1991|CX7568|CZ1683|FJ5064|IB4418|QF4656|TN1273,7
departures,PR102,PR,Philippine Airlines,102,245349765,MNL,Manila (Pasay),B,204,,2026-04-29T20:40:00-07:00,2026-04-29T19:45:00-07:00,2026-04-29T19:34:00-07:00,AR,Arrived,773,B773,Boeing 777-300 pax,,805,J,,0
departures,DL1634,DL,Delta Air Lines,1634,245422982,OGG,Kahului,3,34,,2026-04-29T20:40:00-07:00,2026-04-29T20:46:00-07:00,,AR,Arrived,767,,Boeing 767-300 (winglets) Passenger,N174DZ,310,J,AM3708|VS3360,2
departures,DL1634,DL,Delta Air Lines,1634,245422982,OGG,Kahului,3,34,,2026-04-29T20:40:00-07:00,2026-04-29T20:46:00-07:00,,AR,Arrived,767,,Boeing 767-300 (winglets) Passenger,N174DZ,310,J,AM3708|VS3360,2
departures,DL1634,DL,Delta Air Lines,1634,245422982,OGG,Kahului,3,34,,2026-04-29T20:40:00-07:00,2026-04-29T20:46:00-07:00,,AR,Arrived,767,,Boeing 767-300 (winglets) Passenger,N174DZ,310,J,AM3708|VS3360,2
departures,DL2861,DL,Delta Air Lines,2861,245450492,SEA,Seattle,3,20,,2026-04-29T20:41:00-07:00,2026-04-29T22:14:00-07:00,,AR,Arrived,737,B739,Boeing 737-900 pax,N871DN,162,J,KE7270|KL6787|VS4104,3
departures,DL2861,DL,Delta Air Lines,2861,245450492,SEA,Seattle,3,20,,2026-04-29T20:41:00-07:00,2026-04-29T22:14:00-07:00,,AR,Arrived,737,B739,Boeing 737-900 pax,N871DN,162,J,KE7270|KL6787|VS4104,3
departures,DL2861,DL,Delta Air Lines,2861,245450492,SEA,Seattle,3,20,,2026-04-29T20:41:00-07:00,2026-04-29T22:14:00-07:00,,AR,Arrived,737,B739,Boeing 737-900 pax,N871DN,162,J,KE7270|KL6787|VS4104,3
departures,DL2861,DL,Delta Air Lines,2861,245450492,SEA,Seattle,3,20,,2026-04-29T20:41:00-07:00,2026-04-29T22:14:00-07:00,,AR,Arrived,737,B739,Boeing 737-900 pax,N871DN,162,J,KE7270|KL6787|VS4104,3
departures,AA2654,AA,American Airlines,2654,245419920,RDU,Raleigh/Durham,B,48B,T4C1,2026-04-29T20:42:00-07:00,2026-04-29T22:20:00-07:00,2026-04-29T22:20:00-07:00,AR,Arrived,738K,B738,Boeing 737-800 pax,N917AN,335,J,AS6094|JL7811|QF3144,3
departures,AA2654,AA,American Airlines,2654,245419920,RDU,Raleigh/Durham,B,48B,T4C1,2026-04-29T20:42:00-07:00,2026-04-29T22:20:00-07:00,2026-04-29T22:20:00-07:00,AR,Arrived,738K,B738,Boeing 737-800 pax,N917AN,335,J,AS6094|JL7811|QF3144,3
departures,AA2654,AA,American Airlines,2654,245419920,RDU,Raleigh/Durham,B,48B,T4C1,2026-04-29T20:42:00-07:00,2026-04-29T22:20:00-07:00,2026-04-29T22:20:00-07:00,AR,Arrived,738K,B738,Boeing 737-800 pax,N917AN,335,J,AS6094|JL7811|QF3144,3
departures,AA2654,AA,American Airlines,2654,245419920,RDU,Raleigh/Durham,B,48B,T4C1,2026-04-29T20:42:00-07:00,2026-04-29T22:20:00-07:00,2026-04-29T22:20:00-07:00,AR,Arrived,738K,B738,Boeing 737-800 pax,N917AN,335,J,AS6094|JL7811|QF3144,3
departures,CI8,CI,China Airlines,8,245364304,TPE,Taoyuan,TBIT,157,7,2026-04-29T20:45:00-07:00,2026-04-29T20:10:00-07:00,2026-04-29T20:27:00-07:00,AR,Arrived,77W,B77W,Boeing 777-300ER Passenger,B18055,715,J,DL7721|VN3002,2
departures,CI8,CI,China Airlines,8,245364304,TPE,Taoyuan,TBIT,157,7,2026-04-29T20:45:00-07:00,2026-04-29T20:10:00-07:00,2026-04-29T20:27:00-07:00,AR,Arrived,77W,B77W,Boeing 777-300ER Passenger,B18055,715,J,DL7721|VN3002,2
departures,CI8,CI,China Airlines,8,245364304,TPE,Taoyuan,TBIT,157,7,2026-04-29T20:45:00-07:00,2026-04-29T20:10:00-07:00,2026-04-29T20:27:00-07:00,AR,Arrived,77W,B77W,Boeing 777-300ER Passenger,B18055,715,J,DL7721|VN3002,2
departures,DL321,DL,Delta Air Lines,321,245413335,BOS,Boston,3,20,,2026-04-29T20:45:00-07:00,2026-04-29T20:48:00-07:00,,AR,Arrived,757,,Boeing 757-200 (Winglets) Passenger,N722TW,385,J,AF5720|KE3165|VS2160,3
departures,DL321,DL,Delta Air Lines,321,245413335,BOS,Boston,3,20,,2026-04-29T20:45:00-07:00,2026-04-29T20:48:00-07:00,,AR,Arrived,757,,Boeing 757-200 (Winglets) Passenger,N722TW,385,J,AF5720|KE3165|VS2160,3
departures,DL321,DL,Delta Air Lines,321,245413335,BOS,Boston,3,20,,2026-04-29T20:45:00-07:00,2026-04-29T20:48:00-07:00,,AR,Arrived,757,,Boeing 757-200 (Winglets) Passenger,N722TW,385,J,AF5720|KE3165|VS2160,3
departures,DL321,DL,Delta Air Lines,321,245413335,BOS,Boston,3,20,,2026-04-29T20:45:00-07:00,2026-04-29T20:48:00-07:00,,AR,Arrived,757,,Boeing 757-200 (Winglets) Passenger,N722TW,385,J,AF5720|KE3165|VS2160,3
departures,UA2276,UA,United Airlines,2276,245419550,IAD,Dulles,7,71B,1,2026-04-29T20:45:00-07:00,2026-04-29T21:07:00-07:00,2026-04-29T21:08:00-07:00,AR,Arrived,75T,B753,Boeing 757-300 (winglets) Passenger,N57869,350,J,LH7476|NZ9589|OS7867|OZ6289|SN8813|VA8377,6
departures,UA2276,UA,United Airlines,2276,245419550,IAD,Dulles,7,71B,1,2026-04-29T20:45:00-07:00,2026-04-29T21:07:00-07:00,2026-04-29T21:08:00-07:00,AR,Arrived,75T,B753,Boeing 757-300 (winglets) Passenger,N57869,350,J,LH7476|NZ9589|OS7867|OZ6289|SN8813|VA8377,6
departures,UA2276,UA,United Airlines,2276,245419550,IAD,Dulles,7,71B,1,2026-04-29T20:45:00-07:00,2026-04-29T21:07:00-07:00,2026-04-29T21:08:00-07:00,AR,Arrived,75T,B753,Boeing 757-300 (winglets) Passenger,N57869,350,J,LH7476|NZ9589|OS7867|OZ6289|SN8813|VA8377,6
departures,UA2276,UA,United Airlines,2276,245419550,IAD,Dulles,7,71B,1,2026-04-29T20:45:00-07:00,2026-04-29T21:07:00-07:00,2026-04-29T21:08:00-07:00,AR,Arrived,75T,B753,Boeing 757-300 (winglets) Passenger,N57869,350,J,LH7476|NZ9589|OS7867|OZ6289|SN8813|VA8377,6
departures,UA2276,UA,United Airlines,2276,245419550,IAD,Dulles,7,71B,1,2026-04-29T20:45:00-07:00,2026-04-29T21:07:00-07:00,2026-04-29T21:08:00-07:00,AR,Arrived,75T,B753,Boeing 757-300 (winglets) Passenger,N57869,350,J,LH7476|NZ9589|OS7867|OZ6289|SN8813|VA8377,6
departures,UA2276,UA,United Airlines,2276,245419550,IAD,Dulles,7,71B,1,2026-04-29T20:45:00-07:00,2026-04-29T21:07:00-07:00,2026-04-29T21:08:00-07:00,AR,Arrived,75T,B753,Boeing 757-300 (winglets) Passenger,N57869,350,J,LH7476|NZ9589|OS7867|OZ6289|SN8813|VA8377,6
departures,UA2276,UA,United Airlines,2276,245419550,IAD,Dulles,7,71B,1,2026-04-29T20:45:00-07:00,2026-04-29T21:07:00-07:00,2026-04-29T21:08:00-07:00,AR,Arrived,75T,B753,Boeing 757-300 (winglets) Passenger,N57869,350,J,LH7476|NZ9589|OS7867|OZ6289|SN8813|VA8377,6
departures,DL449,DL,Delta Air Lines,449,245431957,BNA,Nashville,3,23B,,2026-04-29T20:45:00-07:00,2026-04-29T22:19:00-07:00,,AR,Arrived,737,B738,Boeing 737-800 pax,N3759,271,J,CI9000|KE7486|VS3153,3
departures,DL449,DL,Delta Air Lines,449,245431957,BNA,Nashville,3,23B,,2026-04-29T20:45:00-07:00,2026-04-29T22:19:00-07:00,,AR,Arrived,737,B738,Boeing 737-800 pax,N3759,271,J,CI9000|KE7486|VS3153,3
departures,DL449,DL,Delta Air Lines,449,245431957,BNA,Nashville,3,23B,,2026-04-29T20:45:00-07:00,2026-04-29T22:19:00-07:00,,AR,Arrived,737,B738,Boeing 737-800 pax,N3759,271,J,CI9000|KE7486|VS3153,3
departures,DL449,DL,Delta Air Lines,449,245431957,BNA,Nashville,3,23B,,2026-04-29T20:45:00-07:00,2026-04-29T22:19:00-07:00,,AR,Arrived,737,B738,Boeing 737-800 pax,N3759,271,J,CI9000|KE7486|VS3153,3
departures,WN963,WN,Southwest Airlines,963,245455123,DEN,Denver,1,11A,,2026-04-29T20:45:00-07:00,2026-04-29T21:08:00-07:00,2026-04-29T21:10:00-07:00,AR,Arrived,7S7,B737,Boeing 737-700 pax,N486WN,150,J,,0
departures,OO5558,OO,SkyWest,5558,245463070,PHX,Phoenix,8,86A,4,2026-04-29T20:45:00-07:00,2026-04-29T20:27:00-07:00,2026-04-29T20:32:00-07:00,AR,Arrived,E7W,,Embraer 175,N85374,97,J,AC4088|AV2149|CM1422|NZ9723|OZ6505|SQ1667|VA8408,7
